id,latitude,longitude
1540,-20.1522167,-40.18585
6076,-20.3107843,-40.3144248
42808,-20.8467532,-49.3801019
43366,-23.6361913,-46.7985472
44098,-20.2378534,-40.288169
21638,-20.196235,-40.2739367
37855,-23.625385,-46.6191183
44475,-9.799885,-36.1031483
4542,-20.1772867,-40.2238
35650,-20.2149717,-40.3184
32548,-23.5261177,-46.6501338
27716,-20.240657,-40.2696081
42305,-23.6815917,-46.4142383
41904,-23.1074207,-46.5234393
28731,-20.1268004,-40.3139413
42570,-8.0930067,-34.9413648
18236,-23.0049014,-43.4305851
32875,-20.1536856,-40.2420894
27985,-5.7698291,-35.3373948
41070,-23.5918122,-46.7513521
42230,-29.9256512,-50.9733349
40927,-23.6142638,-46.4997467
41339,-20.2946906,-40.3237442
44353,-5.9628596,-35.1669923
1257,-20.3401175,-40.306781
31788,-22.8887683,-47.0542765
42888,-20.3598378,-40.4449243
21330,-19.8528433,-43.9126183
28897,-20.2744162,-40.2823483
25201,-20.310273,-40.3120603
44344,-20.2017217,-40.25433
1535,-20.1553762,-40.2425761
20774,-20.3411646,-40.3160904
10786,-20.2056459,-40.2505607
15380,-20.357825,-40.40804
32757,-3.7362335,-38.4960055
36371,-5.7450417,-35.2561783
36368,-21.1733251,-47.816762
36147,-1.4381547,-48.4900426
27440,-20.256388,-40.3813304
28332,-21.2058233,-47.8039717
27094,-20.1998616,-40.2713567
18187,-20.1928,-40.2484719
34443,-20.2088614,-40.272827
21319,-20.1535537,-40.2706835
43409,-19.9177314,-43.952513
27103,-3.733519,-38.5243537
42738,-19.9605983,-44.0224083
36074,-25.4316879,-49.2703499
26208,-1.4335113,-48.4852323
32997,-20.3423661,-40.3381184
42299,-23.6489527,-46.6348931
32846,-22.9018689,-43.5595327
34002,-20.3536946,-40.3699142
25971,-20.2653536,-40.2971526
20771,-3.7591567,-38.56161
43235,-20.3388931,-40.3190026
33115,-19.8093251,-43.9692128
44046,-20.18321,-40.2086717
17018,-22.7812867,-43.3958067
23805,-19.9345696,-43.9287492
44266,-21.2017829,-47.8505859
6970,-20.22288,-40.2099172
24297,-23.6484715,-46.7624481
26565,-20.3308574,-40.3079547
26006,-22.9995859,-43.3546611
19279,-22.9634117,-43.350255
28367,-21.1796083,-47.827605
43279,-20.1434733,-40.18435
27315,-20.1994724,-40.2522315
30708,-20.2878818,-40.2910717
25649,-20.2900519,-40.3054308
21779,-20.3507683,-40.2962996
